"filename","V1","V2","V3","V4","V5","V6","V7"
"Doc01.txt",0.359142857142857,0.0521428571428571,0.301142857142857,0.0971428571428571,0.114142857142857,0.0141428571428571,0.0621428571428571
"Doc02.txt",0.323591836734694,0.0881632653061224,0.298448979591837,0.0630204081632653,0.172734693877551,0.0161632653061224,0.0378775510204082
"Doc03.txt",0.0656471465870944,0.117866467735919,0.504289444237225,0.123088399850802,0.0787019768743006,0.0395374860126818,0.0708690787019769
"Doc04.txt",0.0932539682539683,0.158068783068783,0.403439153439153,0.0932539682539683,0.0978835978835979,0.0562169312169312,0.0978835978835979
"Doc05.txt",0.084287591514924,0.559977473249484,0.118453163131218,0.0435517176647269,0.0856016519617045,0.046179838558288,0.0619485639196546
"Doc06.txt",0.149025974025974,0.376298701298701,0.259253246753247,0.0660714285714286,0.0910714285714286,0.0194805194805195,0.0387987012987013
"Doc07.txt",0.101088101088101,0.393471393471393,0.270621270621271,0.0593190593190593,0.0765180765180765,0.0593190593190593,0.0396630396630397
"Doc08.txt",0.0870654898114852,0.0496894409937888,0.54778249972758,0.199193636264575,0.0527405470197232,0.0329083578511496,0.0306200283316988
"Doc09.txt",0.109608340377571,0.317695125387433,0.353198083967315,0.0859397013243167,0.0277542969850662,0.030712876866723,0.0750915750915751
"Doc10.txt",0.0653212958045672,0.0783324482209241,0.617365905469995,0.109930961232076,0.0541688794476899,0.0355815188528943,0.0392989909718534
"Doc11.txt",0.126099220175875,0.0639621702339472,0.0209888833582213,0.101708976273436,0.0860295337647254,0.0575742492118799,0.543636966981915
"Doc12.txt",0.183081069873523,0.0742276591333195,0.0901928260418827,0.0582624922247564,0.0466514617458014,0.0510055981754095,0.496578892805308
"Doc13.txt",0.0382239382239382,0.022007722007722,0.0274131274131274,0.0598455598455598,0.0355212355212355,0.0652509652509652,0.751737451737452
"Doc14.txt",0.0272025272025272,0.0358020358020358,0.0431730431730432,0.0652860652860653,0.0358020358020358,0.037030537030537,0.755703755703756
"Doc15.txt",0.0821801149670002,0.345965509899936,0.0136257185437513,0.0672769853097722,0.0628060464126038,0.0970832446242282,0.331062380242708
"Doc16.txt",0.158335076343861,0.0968416649236561,0.0441330265634804,0.130516628320435,0.0499895419368333,0.0514536707801715,0.468730391131562
"Doc17.txt",0.109483793517407,0.109483793517407,0.0204081632653061,0.171668667466987,0.0472989195678271,0.0405762304921969,0.501080432172869
"Doc18.txt",0.0881632653061224,0.0138775510204082,0.0424489795918367,0.648163265306122,0.0218775510204082,0.138448979591837,0.0470204081632653
"Doc19.txt",0.0381310418904404,0.0287325456498389,0.00899570354457573,0.197905477980666,0.0339017185821697,0.629296455424275,0.0630370569280344
"Doc20.txt",0.0351004819496226,0.0109120669273438,0.0185505137764845,0.0815677002818951,0.0198235882513413,0.790033645539693,0.0440120032736201
"Doc21.txt",0.0414208771479867,0.0306488843293152,0.0135932290330854,0.0889971787637856,0.0432162092844319,0.744293408566299,0.0378302128750962
"Doc22.txt",0.0270108043217287,0.0160864345738295,0.0152460984393758,0.0690276110444178,0.0177671068427371,0.790876350540216,0.0639855942376951
"Doc23.txt",0.119758975646498,0.0424303288978157,0.0512176751192568,0.0846095907607331,0.54330906351996,0.0582475520964097,0.100426813959327
"Doc24.txt",0.123325892857143,0.0744977678571429,0.0510602678571429,0.131138392857143,0.492466517857143,0.0393415178571429,0.0881696428571429
"Doc25.txt",0.299813147613385,0.0869712926787838,0.0322745031425174,0.114319687446917,0.350942755223374,0.0441651095634449,0.0715135043315781
"Doc26.txt",0.327863188806357,0.0920711694593194,0.0594230437035757,0.108999827258594,0.254102608395232,0.0485403351183279,0.108999827258594
"Doc27.txt",0.607654523127303,0.106221858370856,0.018829308227589,0.0474826033565289,0.132009823986901,0.028857961522718,0.0589439214081048
"Doc28.txt",0.0560159098442161,0.44580709313888,0.067616837918462,0.125621478289692,0.218428902883659,0.0444149817699702,0.042094796155121
"Doc29.txt",0.149534756431308,0.152599890530925,0.0514504652435687,0.0537493158182813,0.516584564860427,0.0207991242474001,0.0552818828680898
"Doc30.txt",0.117817829926213,0.432805128825451,0.03653078504899,0.180476593685738,0.125438490383452,0.0246764243377283,0.0822547477924277
"Doc31.txt",0.0758582502768549,0.0971760797342193,0.0274086378737542,0.0758582502768549,0.597176079734219,0.0564784053156146,0.0700442967884828
"Doc32.txt",0.167052125956236,0.358832947874044,0.0313111545988258,0.103540295321117,0.260451876890233,0.0213485144991994,0.0574630848603451
"Doc33.txt",0.469290804207669,0.0761791652527995,0.0773668137088565,0.140312181879878,0.114183915846624,0.0334238208347472,0.0892432982694265
"Doc34.txt",0.544711614018545,0.137670909948138,0.0485619990570486,0.0441615590130442,0.0672638692440673,0.041961338991042,0.115668709728116
