"","filename","topic1ToTopic2","topic2ToTopic3"
"1","Doc01.txt",1.19259962049336,2.63829787234043
"2","Doc02.txt",1.08424507658643,1.72778827977316
"3","Doc03.txt",4.0969696969697,1.04430379746835
"4","Doc04.txt",2.55230125523013,1.61486486486487
"5","Doc05.txt",4.72741679873217,1.38377192982456
"6","Doc06.txt",1.45147150907952,1.739651416122
"7","Doc07.txt",1.45395590142672,2.67708333333333
"8","Doc08.txt",2.75,2.28785982478098
"9","Doc09.txt",1.11175166297118,2.89845758354756
"10","Doc10.txt",5.61594202898551,1.40338983050847
"11","Doc11.txt",4.31118421052632,1.23980424143556
"12","Doc12.txt",2.7123442808607,2.02988505747126
"13","Doc13.txt",11.5207100591716,1.09032258064516
"14","Doc14.txt",11.5752688172043,1.51219512195122
"15","Doc15.txt",1.04501607717042,3.41008771929825
"16","Doc16.txt",2.96036988110964,1.21314102564103
"17","Doc17.txt",2.91888111888112,1.56798245614035
"18","Doc18.txt",4.68160377358491,1.57037037037037
"19","Doc19.txt",3.1797829036635,3.1395101171459
"20","Doc20.txt",9.68561872909699,1.85330578512397
"21","Doc21.txt",8.36311239193084,2.0593471810089
"22","Doc22.txt",11.4573913043478,1.07879924953096
"23","Doc23.txt",4.53668763102725,1.1925
"24","Doc24.txt",3.75531914893617,1.06334841628959
"25","Doc25.txt",1.17053824362606,2.62258543833581
"26","Doc26.txt",1.29027872195785,2.33122028526149
"27","Doc27.txt",4.6031007751938,1.24277456647399
"28","Doc28.txt",2.04097116843703,1.73878627968338
"29","Doc29.txt",3.38522238163558,1.02049780380674
"30","Doc30.txt",2.39812332439678,1.43876567020251
"31","Doc31.txt",6.14529914529914,1.28102189781022
"32","Doc32.txt",1.37773224043716,1.5591054313099
"33","Doc33.txt",3.34461910519952,1.22882615156018
"34","Doc34.txt",3.95662100456621,1.19021739130435
