"filename","V1","V2","V3","V4","V5"
"Doc01.txt",0.099,0.446,0.152,0.027,0.276
"Doc02.txt",0.0754285714285714,0.380571428571429,0.121142857142857,0.0342857142857143,0.388571428571429
"Doc03.txt",0.0757180156657963,0.545691906005222,0.161879895561358,0.0704960835509138,0.14621409921671
"Doc04.txt",0.0925925925925926,0.458333333333333,0.199074074074074,0.0601851851851852,0.189814814814815
"Doc05.txt",0.0801576872536137,0.170827858081472,0.187910643889619,0.0722733245729304,0.488830486202365
"Doc06.txt",0.0431818181818182,0.330681818181818,0.113636363636364,0.0352272727272727,0.477272727272727
"Doc07.txt",0.0687960687960688,0.329238329238329,0.0810810810810811,0.0761670761670762,0.444717444717445
"Doc08.txt",0.0678871090770404,0.69488939740656,0.102212051868802,0.0389016018306636,0.0961098398169336
"Doc09.txt",0.109467455621302,0.419132149901381,0.117357001972387,0.0424063116370809,0.31163708086785
"Doc10.txt",0.0743494423791822,0.66728624535316,0.0724907063197026,0.0724907063197026,0.113382899628253
"Doc11.txt",0.60801393728223,0.0435540069686411,0.191056910569106,0.0836236933797909,0.0737514518002323
"Doc12.txt",0.574746008708273,0.110304789550073,0.149492017416546,0.0551523947750363,0.110304789550073
"Doc13.txt",0.164864864864865,0.0513513513513514,0.651351351351351,0.105405405405405,0.027027027027027
"Doc14.txt",0.253071253071253,0.0368550368550369,0.643734643734644,0.0417690417690418,0.0245700245700246
"Doc15.txt",0.567809239940387,0.0461997019374069,0.104321907600596,0.107302533532042,0.174366616989568
"Doc16.txt",0.531478770131772,0.0863836017569546,0.181551976573939,0.0995607613469985,0.101024890190337
"Doc17.txt",0.552941176470588,0.0605042016806723,0.215126050420168,0.0789915966386555,0.092436974789916
"Doc18.txt",0.0731428571428571,0.385142857142857,0.139428571428571,0.346285714285714,0.056
"Doc19.txt",0.0681390977443609,0.056390977443609,0.128759398496241,0.694548872180451,0.0521616541353383
"Doc20.txt",0.0369191597708466,0.0515595162316996,0.0973901973265436,0.788669637173775,0.0254614894971356
"Doc21.txt",0.0385996409335727,0.0511669658886894,0.0969479353680431,0.759425493716337,0.0538599640933573
"Doc22.txt",0.0319327731092437,0.0394957983193277,0.0705882352941176,0.842016806722689,0.0159663865546218
"Doc23.txt",0.0843585237258348,0.0843585237258348,0.439367311072056,0.0615114235500879,0.330404217926186
"Doc24.txt",0.06640625,0.1953125,0.451171875,0.046875,0.240234375
"Doc25.txt",0.101070154577883,0.129607609988109,0.228299643281807,0.0594530321046373,0.481569560047562
"Doc26.txt",0.143893591293833,0.130592503022975,0.194679564691657,0.060459492140266,0.47037484885127
"Doc27.txt",0.1189111747851,0.127507163323782,0.141833810888252,0.0501432664756447,0.561604584527221
"Doc28.txt",0.0928074245939675,0.164733178654292,0.122969837587007,0.0603248259860789,0.559164733178654
"Doc29.txt",0.118007662835249,0.0865900383141762,0.144827586206897,0.0444444444444444,0.606130268199234
"Doc30.txt",0.304826418289585,0.232853513971211,0.108382726502964,0.0313293818797629,0.322607959356478
"Doc31.txt",0.0697674418604651,0.0794573643410853,0.486434108527132,0.0484496124031008,0.315891472868217
"Doc32.txt",0.123287671232877,0.0510585305105853,0.174346201743462,0.0510585305105853,0.600249066002491
"Doc33.txt",0.228028503562945,0.209026128266033,0.142517814726841,0.0320665083135392,0.388361045130641
"Doc34.txt",0.216721672167217,0.166116611661166,0.157315731573157,0.0374037403740374,0.422442244224422
