"filename","topic"
"Doc01.txt",2
"Doc02.txt",6
"Doc03.txt",4
"Doc04.txt",4
"Doc05.txt",5
"Doc06.txt",5
"Doc07.txt",5
"Doc08.txt",4
"Doc09.txt",5
"Doc10.txt",4
"Doc11.txt",3
"Doc12.txt",3
"Doc13.txt",3
"Doc14.txt",3
"Doc15.txt",3
"Doc16.txt",3
"Doc17.txt",3
"Doc18.txt",4
"Doc19.txt",1
"Doc20.txt",1
"Doc21.txt",1
"Doc22.txt",1
"Doc23.txt",6
"Doc24.txt",2
"Doc25.txt",6
"Doc26.txt",6
"Doc27.txt",6
"Doc28.txt",5
"Doc29.txt",6
"Doc30.txt",5
"Doc31.txt",6
"Doc32.txt",5
"Doc33.txt",6
"Doc34.txt",6
