"filename","topic"
"Doc01.txt",1
"Doc02.txt",1
"Doc03.txt",4
"Doc04.txt",1
"Doc05.txt",1
"Doc06.txt",1
"Doc07.txt",1
"Doc08.txt",4
"Doc09.txt",1
"Doc10.txt",4
"Doc11.txt",2
"Doc12.txt",2
"Doc13.txt",2
"Doc14.txt",2
"Doc15.txt",2
"Doc16.txt",2
"Doc17.txt",2
"Doc18.txt",4
"Doc19.txt",3
"Doc20.txt",3
"Doc21.txt",3
"Doc22.txt",3
"Doc23.txt",5
"Doc24.txt",5
"Doc25.txt",5
"Doc26.txt",5
"Doc27.txt",5
"Doc28.txt",5
"Doc29.txt",5
"Doc30.txt",1
"Doc31.txt",5
"Doc32.txt",5
"Doc33.txt",4
"Doc34.txt",1
