"filename","V1","V2","V3","V4","V5","V6","V7","V8"
"Doc01.txt",0.253784295175024,0.0295648060548723,0.0503784295175024,0.0352412488174078,0.167691579943236,0.0115894039735099,0.329470198675497,0.122280037842952
"Doc02.txt",0.197210065645514,0.0451312910284464,0.0385667396061269,0.025437636761488,0.203774617067834,0.012308533916849,0.293490153172867,0.184080962800875
"Doc03.txt",0.0689873417721519,0.139873417721519,0.172784810126582,0.0436708860759494,0.0462025316455696,0.0386075949367089,0.420886075949367,0.0689873417721519
"Doc04.txt",0.103794642857143,0.188616071428571,0.0546875,0.0680803571428571,0.0770089285714286,0.0457589285714286,0.407366071428571,0.0546875
"Doc05.txt",0.0726744186046512,0.579134366925065,0.0377906976744186,0.0687984496124031,0.0739664082687339,0.0377906976744186,0.0972222222222222,0.0326227390180879
"Doc06.txt",0.107782754759239,0.232082866741321,0.0540313549832027,0.0293952967525196,0.0719484882418813,0.0204367301231803,0.248880179171333,0.235442329227324
"Doc07.txt",0.076061320754717,0.448702830188679,0.0713443396226415,0.0383254716981132,0.0571933962264151,0.0288915094339623,0.210495283018868,0.0689858490566038
"Doc08.txt",0.0650811209439528,0.0444321533923304,0.205199115044248,0.0407448377581121,0.0606563421828909,0.0282079646017699,0.517146017699115,0.0385324483775811
"Doc09.txt",0.10053037608486,0.419720347155256,0.0494214079074253,0.0764223722275796,0.0301350048216008,0.0195274831243973,0.251928640308582,0.0523143683702989
"Doc10.txt",0.106373429084381,0.0973967684021544,0.0938061041292639,0.0255834829443447,0.0399461400359066,0.0381508078994614,0.565978456014363,0.0327648114901257
"Doc11.txt",0.14291958041958,0.0380244755244755,0.0753205128205128,0.438374125874126,0.0858100233100233,0.0514277389277389,0.0129662004662005,0.155157342657343
"Doc12.txt",0.166545189504373,0.0645043731778426,0.0455539358600583,0.440597667638484,0.0747084548104956,0.0455539358600583,0.0776239067055394,0.0849125364431487
"Doc13.txt",0.0239637305699482,0.0265544041450777,0.0680051813471503,0.728626943005181,0.047279792746114,0.0628238341968912,0.0213730569948187,0.0213730569948187
"Doc14.txt",0.0323967889908257,0.0346903669724771,0.0243692660550459,0.756020642201835,0.0278096330275229,0.0369839449541284,0.0335435779816514,0.0541857798165138
"Doc15.txt",0.0705223880597015,0.107835820895522,0.0675373134328358,0.197388059701493,0.0705223880597015,0.0958955223880597,0.0197761194029851,0.370522388059702
"Doc16.txt",0.232758620689655,0.093328335832084,0.109820089955022,0.409670164917541,0.0288605697151424,0.0468515742128936,0.0183658170914543,0.0603448275862069
"Doc17.txt",0.101340694006309,0.0761041009463722,0.0902996845425867,0.528785488958991,0.0603312302839117,0.0461356466876972,0.0240536277602524,0.0729495268138801
"Doc18.txt",0.0724835886214442,0.025437636761488,0.602024070021882,0.0735776805251641,0.0462253829321663,0.118435448577681,0.0298140043763676,0.0320021881838074
"Doc19.txt",0.0350436681222707,0.0245633187772926,0.175655021834061,0.0599344978165939,0.050764192139738,0.586135371179039,0.021943231441048,0.0459606986899563
"Doc20.txt",0.0283916513198281,0.0130448127685697,0.0854818907305095,0.0639963167587477,0.0259361571516268,0.751534683855126,0.0130448127685697,0.0185696746470227
"Doc21.txt",0.0418081494057725,0.025679117147708,0.124151103565365,0.0299235993208829,0.0401103565365025,0.680178268251273,0.0231324278438031,0.0350169779286927
"Doc22.txt",0.0243142144638404,0.0110141313383209,0.0617206982543641,0.0766832917705736,0.0168329177057357,0.760806317539485,0.0284704904405653,0.0201579384871155
"Doc23.txt",0.0747466216216216,0.103462837837838,0.0882601351351351,0.0730574324324324,0.387246621621622,0.0663006756756757,0.0578547297297297,0.149070945945946
"Doc24.txt",0.0847378277153558,0.131554307116105,0.290730337078652,0.0585205992509363,0.165262172284644,0.024812734082397,0.0416666666666667,0.202715355805243
"Doc25.txt",0.216038812785388,0.0938926940639269,0.0687785388127854,0.0470890410958904,0.388413242009132,0.0311073059360731,0.0333904109589041,0.1212899543379
"Doc26.txt",0.104948805460751,0.119738339021615,0.135665529010239,0.085608646188851,0.359783845278726,0.0435153583617747,0.0548919226393629,0.0958475540386803
"Doc27.txt",0.17318244170096,0.0963648834019204,0.0483539094650206,0.0414951989026063,0.509259259259259,0.016803840877915,0.0483539094650206,0.0661865569272977
"Doc28.txt",0.0564876957494407,0.427852348993289,0.0833333333333333,0.0542505592841163,0.222035794183445,0.0341163310961969,0.069910514541387,0.0520134228187919
"Doc29.txt",0.0747847919655667,0.23045193687231,0.0338952654232425,0.0374820659971306,0.495157819225251,0.0173959827833572,0.0238522238163558,0.0869799139167862
"Doc30.txt",0.0989077669902913,0.17334142394822,0.144215210355987,0.0406553398058252,0.0592637540453074,0.0180016181229773,0.0236650485436893,0.441949838187702
"Doc31.txt",0.0210674157303371,0.116573033707865,0.0472846441947566,0.0472846441947566,0.152153558052434,0.0660112359550562,0.0585205992509363,0.491104868913858
"Doc32.txt",0.0678317535545024,0.322571090047393,0.0737559241706161,0.0559834123222749,0.290580568720379,0.0204383886255924,0.0311018957345972,0.137736966824645
"Doc33.txt",0.523718647764449,0.0591603053435115,0.0613413304252999,0.0438931297709924,0.202017448200654,0.0231733914940022,0.0395310796074155,0.047164667393675
"Doc34.txt",0.533957219251337,0.107219251336898,0.0494652406417112,0.0858288770053476,0.0622994652406417,0.0302139037433155,0.0248663101604278,0.106149732620321
