"filename","topic"
"Doc01.txt",1
"Doc02.txt",1
"Doc03.txt",6
"Doc04.txt",1
"Doc05.txt",1
"Doc06.txt",1
"Doc07.txt",1
"Doc08.txt",6
"Doc09.txt",1
"Doc10.txt",6
"Doc11.txt",4
"Doc12.txt",4
"Doc13.txt",4
"Doc14.txt",4
"Doc15.txt",7
"Doc16.txt",4
"Doc17.txt",4
"Doc18.txt",6
"Doc19.txt",5
"Doc20.txt",5
"Doc21.txt",5
"Doc22.txt",5
"Doc23.txt",7
"Doc24.txt",3
"Doc25.txt",2
"Doc26.txt",2
"Doc27.txt",2
"Doc28.txt",7
"Doc29.txt",7
"Doc30.txt",7
"Doc31.txt",7
"Doc32.txt",7
"Doc33.txt",2
"Doc34.txt",2
