date,industry,location,monthly_mean,year,month,monthn,m3,m6
2014-02-01,4,5,286120.170868,2014,2,2,359048.0361466975,334797.9839229987
2014-02-01,4,6,555847.9875,2014,2,2,638137.98375,584257.8850138889
2014-02-01,4,7,390925.646795,2014,2,2,402113.67420805554,388535.0572811458
2014-02-01,4,8,173743.973136875,2014,2,2,195804.705215,185992.01653112637
2014-02-01,4,9,180861.757037,2014,2,2,206820.24870203703,196571.59944103114
2014-02-01,4,10,236736.980106,2014,2,2,292200.6035956296,266273.1984534815
2014-02-01,5,1,627055.6071769231,2014,2,2,672861.7476358974,672274.5724643163
2014-02-01,5,2,314004.61824,2014,2,2,295074.70146111114,330305.3070997222
2014-02-01,5,3,307660.2899,2014,2,2,338920.6541666667,349827.88751666667
2014-02-01,5,4,539394.2337857143,2014,2,2,548467.7517,563594.7177801587
2014-02-01,5,5,204692.2618,2014,2,2,206006.85477777777,206443.0667
2014-02-01,5,6,461748.86133727274,2014,2,2,574610.1434183333,592714.7948334722
2014-02-01,5,7,279658.30466666666,2014,2,2,292178.96074444446,340098.0585805556
2014-02-01,5,8,500783.88728,2014,2,2,526031.6057393333,556079.0185821666
2014-02-01,5,9,592027.4232181818,2014,2,2,642269.8373819191,677935.1773541541
2014-02-01,5,10,578504.9654,2014,2,2,621606.0378666667,625670.4025166667
2014-02-01,6,1,18114977.93198,2014,2,2,23040620.808085557,22776279.51370667
2014-02-01,7,1,241598.97571187498,2014,2,2,247684.49285666668,229368.82139459706
2014-02-01,7,2,192253.77634454545,2014,2,2,273683.912838037,260663.84524149206
2014-02-01,7,3,504196.0793,2014,2,2,497012.1586044444,540890.8578744445
2014-02-01,7,4,346804.418332,2014,2,2,436634.29975,461236.7265333333
2014-02-01,7,5,491494.712389,2014,2,2,461621.6695652381,496524.57779333333
2014-02-01,7,6,144937.1415,2014,2,2,151400.88138333333,171944.86313333333
2014-02-01,7,7,299073.74561555556,2014,2,2,284846.89762,300217.3899518022
2014-02-01,7,8,273771.8149333333,2014,2,2,246145.6735,253105.8240111111
2014-02-01,7,9,578000.46039,2014,2,2,593705.6730506666,601257.589332
2014-02-01,7,10,431485.17975,2014,2,2,419560.53265,413130.56035833334
2014-02-01,8,1,1606092.206,2014,2,2,1035023.0055366666,885891.8244627777
2014-02-01,8,2,462326.54712857143,2014,2,2,514265.8579904762,444971.85555190477
2014-02-01,8,3,764081.0676500001,2014,2,2,1027738.9811666667,972116.1356666668
2014-02-01,8,4,388159.94468333333,2014,2,2,409148.98415,401727.2227972222
2014-02-01,8,5,272448.030164,2014,2,2,688618.1921086111,816457.5359626389
2014-02-01,8,6,184766.64884500002,2014,2,2,305242.8413416667,268638.0746283333
2014-02-01,8,7,842126.4499,2014,2,2,1084579.3656333333,1031206.1028666666
2014-02-01,8,8,368115.53636666667,2014,2,2,726504.66065,595929.9212744444
2014-02-01,8,9,313555.3859564286,2014,2,2,400863.40931205126,365957.5818467201
2014-02-01,8,10,154874.48404,2014,2,2,224029.06773333333,206569.56260416665
2014-02-01,9,1,204741.79937999998,2014,2,2,193332.5029778889,192652.32434866665
2014-02-01,9,2,542661.0812688462,2014,2,2,740627.154272123,684851.2278003949
2014-02-01,9,3,606004.1552,2014,2,2,693616.4563255556,638082.3067383333
2014-02-01,9,4,506260.9565,2014,2,2,685225.9741,1546349.55435
2014-02-01,9,5,64001.50064,2014,2,2,65402.269283333335,65917.942602
2014-02-01,9,7,676440.3865,2014,2,2,846297.8190666666,784382.5231583334
2014-02-01,9,9,473441.3653,2014,2,2,751522.4260666667,637037.2962750001
2014-02-01,10,2,204259.43713333333,2014,2,2,322130.05625055556,302543.1047030556
2014-02-01,10,4,77574.41071,2014,2,2,76151.68952666667,75545.25270833334
2014-02-01,10,5,117444.75841166667,2014,2,2,152296.52162023808,140974.05421349205
2014-02-01,10,7,351528.281665,2014,2,2,335721.6566,300760.87039166666
2014-02-01,10,8,17515984.18352,2014,2,2,21407541.373963334,20209510.284706667
2014-02-01,10,9,108939.4246,2014,2,2,95165.71572333333,97017.40657666666
2014-03-01,1,1,171897.33396355264,2014,3,3,149734.8668965703,153065.75858732875
2014-03-01,1,2,169098.7076889041,2014,3,3,173208.90379834676,176707.2748305103
2014-03-01,1,3,176219.36814539682,2014,3,3,151490.30496903462,151087.5809613206
2014-03-01,1,4,250169.3430232381,2014,3,3,228165.40527364824,239630.42106464182
2014-03-01,1,5,187575.61674908258,2014,3,3,176322.26674876967,180313.22562027845
2014-03-01,1,6,120448.65053617647,2014,3,3,117124.30916246469,123794.79817466973
2014-03-01,1,7,187386.34795932204,2014,3,3,171196.0366186876,177337.2927516464
2014-03-01,1,8,132642.74843214286,2014,3,3,131971.78407183077,133305.47979344593
2014-03-01,1,9,186236.42902714285,2014,3,3,180405.23091602777,182436.29331205375
2014-03-01,1,10,223328.5925049315,2014,3,3,198586.03347930632,205200.00598660283
2014-03-01,2,1,438185.65215504763,2014,3,3,445951.5108671523,440646.7627729525
2014-03-01,2,2,340207.81792292686,2014,3,3,324690.70423298335,323834.0538604593
2014-03-01,2,3,292949.8252629412,2014,3,3,279291.05548251094,274226.98567076866
2014-03-01,2,4,376391.2041025,2014,3,3,420198.06044220156,407650.7048844341
2014-03-01,2,5,363074.3806066667,2014,3,3,391176.97032198415,355023.8741134365
2014-03-01,2,6,291369.2477809091,2014,3,3,293542.7565516414,278630.95587415405
2014-03-01,2,7,394041.76127703703,2014,3,3,369699.7220462831,369922.297466824
2014-03-01,2,8,327443.36459,2014,3,3,348230.43721916666,331112.80333458335
2014-03-01,2,9,364616.2870470588,2014,3,3,400963.3180768627,394225.0534565083
2014-03-01,2,10,243679.51298545455,2014,3,3,214835.43952363636,226764.68424979967
2014-03-01,3,1,536196.3996056,2014,3,3,598696.9704692776,624956.459461411
2014-03-01,3,2,541459.768913889,2014,3,3,589707.2148478277,560221.0006372253
2014-03-01,3,3,516841.4687142857,2014,3,3,580274.9754,560451.7261583334
2014-03-01,3,4,625214.50437,2014,3,3,673818.9617723232,623650.0697739116
2014-03-01,3,5,386168.1431,2014,3,3,329869.56617444445,425941.56873722223
2014-03-01,3,6,184026.5854,2014,3,3,184026.5854,184026.5854
2014-03-01,3,7,349718.847436,2014,3,3,427674.542225,417018.2078819445
2014-03-01,3,8,228930.5402,2014,3,3,204659.55076666665,204659.55076666665
2014-03-01,3,9,663635.94425,2014,3,3,767857.7348166667,719140.7606333334
2014-03-01,4,1,293111.5559764706,2014,3,3,287844.31935893244,273385.46211316995
2014-03-01,4,2,200852.43973578946,2014,3,3,194457.44822421568,194210.84271561663
2014-03-01,4,3,241641.04946,2014,3,3,261766.94504666666,242908.925807
2014-03-01,4,4,253302.67099583332,2014,3,3,271729.71934333333,251104.50914375
2014-03-01,4,5,297433.40416037035,2014,3,3,353043.9021085641,328971.1777239154
2014-03-01,4,6,632347.57875,2014,3,3,630343.1717500001,591354.3329416667
2014-03-01,4,7,430488.72954375,2014,3,3,395900.4066072222,391574.3863304236
2014-03-01,4,8,179845.45116529413,2014,3,3,198172.35327375,184886.36088291323
2014-03-01,4,9,193033.840387,2014,3,3,204823.38399237036,193680.40610628872
2014-03-01,4,10,253090.39756,2014,3,3,268924.39921614813,263957.9485728148
2014-03-01,5,1,709560.6993615385,2014,3,3,652648.515823077,662426.3771860256
2014-03-01,5,2,322503.4838371429,2014,3,3,302306.78332444443,313312.48532638885
2014-03-01,5,3,375322.2833,2014,3,3,331903.61686666665,333867.17531666666
2014-03-01,5,4,566905.5232428572,2014,3,3,547725.5176857143,558961.9282896826
2014-03-01,5,5,229213.60053333332,2014,3,3,206502.86490000002,207143.01820555556
2014-03-01,5,6,507244.1181727273,2014,3,3,517294.7805390909,573493.1618271844
2014-03-01,5,7,306257.3759666667,2014,3,3,288192.51875555556,322256.79679166665
2014-03-01,5,8,539145.81506,2014,3,3,513633.789491,537188.1205371667
2014-03-01,5,9,646742.8335181818,2014,3,3,619712.3936657576,653301.0192842677
2014-03-01,5,10,690202.861,2014,3,3,612567.8993333334,614007.468
2014-03-01,6,1,20350919.90346,2014,3,3,22829936.530313335,22136146.033095002
2014-03-01,7,1,241278.68144529412,2014,3,3,240912.22040376224,232793.73856055058
2014-03-01,7,2,212490.08126181818,2014,3,3,250784.6174991818,247762.25876586075
2014-03-01,7,3,533693.8855333333,2014,3,3,487161.21703777777,526018.8205244445
2014-03-01,7,4,368939.74688,2014,3,3,403928.07781066664,439328.2990511666
2014-03-01,7,5,497747.875553,2014,3,3,453015.85709633335,484185.0682569762
2014-03-01,7,6,163315.69744999998,2014,3,3,145958.84583333333,154203.7171
2014-03-01,7,7,297640.405156,2014,3,3,283228.2345007407,299939.6427253472
2014-03-01,7,8,247164.87230000002,2014,3,3,250703.51052222223,250966.14254444445
2014-03-01,7,9,631622.269124,2014,3,3,589704.694954,597239.107277
2014-03-01,7,10,462091.9843,2014,3,3,410357.1936,416665.05590833334
2014-03-01,8,1,1586501.478,2014,3,3,1304131.7127333332,1032288.9871283333
2014-03-01,8,2,506689.18651428574,2014,3,3,540894.8614238095,454993.1211733333
2014-03-01,8,3,779163.5009999999,2014,3,3,1001221.5906333334,930582.5041750001
2014-03-01,8,4,362901.7846166667,2014,3,3,420818.68237777776,393097.4253777778
2014-03-01,8,5,364554.26147583337,2014,3,3,583739.7600255,693200.3481483056
2014-03-01,8,6,218349.38510333333,2014,3,3,282583.54877,258865.87697500002
2014-03-01,8,7,1076289.743,2014,3,3,1024170.3549333334,993613.45585
2014-03-01,8,8,302499.4193933333,2014,3,3,681241.5966777777,578137.5951455556
2014-03-01,8,9,338055.04032333335,2014,3,3,394149.9209411172,361166.45831015264
2014-03-01,8,10,396890.0073,2014,3,3,215908.39282166667,197930.65741083332
2014-03-01,9,1,244416.9623,2014,3,3,202038.5275238889,199533.02043977776
2014-03-01,9,2,675089.556364,2014,3,3,675540.1972590717,665030.542285936
2014-03-01,9,3,542298.2477266666,2014,3,3,699035.6629144445,629937.2595611111
2014-03-01,9,4,459728.4413,2014,3,3,663058.4764,1138542.1858083333
2014-03-01,9,7,818752.3691,2014,3,3,780321.8563,769932.0116333333
2014-03-01,9,9,606159.6457,2014,3,3,673105.4799,604318.11008
2014-03-01,10,2,275754.1645,2014,3,3,293912.31463944446,287663.3546697222
2014-03-01,10,4,81194.15986,2014,3,3,78793.73623,77234.83996166667
2014-03-01,10,5,124019.71264,2014,3,3,141108.5533424603,138133.72765515873
2014-03-01,10,7,602850.7967,2014,3,3,345465.937755,313983.5641025
2014-03-01,10,8,19575085.810395,2014,3,3,20683538.355776668,19797567.93966
2014-03-01,10,9,94399.55446,2014,3,3,96865.43245666666,98933.43884833333
2014-04-01,1,1,149094.82871544303,2014,4,4,159500.3497111317,157182.11924974306
2014-04-01,1,2,166953.84455067114,2014,4,4,170966.6135545735,176232.19004704637
2014-04-01,1,3,156956.85467119404,2014,4,4,162870.33656597015,156496.5991575964
2014-04-01,1,4,222216.99921971155,2014,4,4,237100.82611383018,240797.10409344174
2014-04-01,1,5,176457.02484019048,2014,4,4,185918.56993038306,182298.65096987557
2014-04-01,1,6,116914.85603570094,2014,4,4,118057.48650160216,121345.53695882122
2014-04-01,1,7,181707.88886847458,2014,4,4,179846.40595733168,177502.06520574723
2014-04-01,1,8,126156.77263178572,2014,4,4,134683.8716494784,133608.40795953642
2014-04-01,1,9,178167.5427,2014,4,4,186813.2022530754,185450.79191462102
2014-04-01,1,10,212075.18972043478,2014,4,4,210523.3884874178,207393.28830709142
2014-04-01,2,1,416619.31297462265,2014,4,4,428772.77478033816,446744.37606241694
2014-04-01,2,2,329220.01244518074,2014,4,4,315710.82891192194,328402.6555433242
2014-04-01,2,3,264659.41015875,2014,4,4,281314.5048824387,278564.64324906585
2014-04-01,2,4,361292.34325944446,2014,4,4,383111.0331008127,409203.54310262855
2014-04-01,2,5,342451.98716,2014,4,4,367365.65345087304,365726.02570121427
2014-04-01,2,6,287016.75077545457,2014,4,4,282625.0263133333,287216.16917916667
2014-04-01,2,7,369109.85817464284,2014,4,4,364099.4323802954,373571.1018580726
2014-04-01,2,8,326604.962355,2014,4,4,331244.77058583335,344727.58411791665
2014-04-01,2,9,349432.6263022222,2014,4,4,383816.1123672549,392935.3780905419
2014-04-01,2,10,224612.20519416666,2014,4,4,211197.7863969697,226116.07491922728
2014-04-01,3,1,476217.76854490564,2014,4,4,531545.5681614694,610593.1944514858
2014-04-01,3,2,620896.2983369444,2014,4,4,525571.3591894465,558262.1387497068
2014-04-01,3,3,474249.5062125,2014,4,4,529210.6733380952,556384.3606940476
2014-04-01,3,4,608695.9459583333,2014,4,4,615718.7244744444,624542.2656665783
2014-04-01,3,5,371892.8163333333,2014,4,4,337774.4446411111,358717.9835372222
2014-04-01,3,6,594530.5755,2014,4,4,184026.5854,184026.5854
2014-04-01,3,7,348236.39794,2014,4,4,351257.77324811113,417016.65822127776
2014-04-01,3,8,242043.1244,2014,4,4,239256.73296666666,210727.298125
2014-04-01,3,9,634921.3484,2014,4,4,692329.1440333333,711993.1694083333
2014-04-01,4,1,265795.93267058826,2014,4,4,273592.3661962745,278082.0540027669
2014-04-01,4,2,191424.92106333334,2014,4,4,183663.84763781217,195019.31605368678
2014-04-01,4,3,223072.81296,2014,4,4,229707.50839333332,248001.43695449998
2014-04-01,4,4,222799.5522858333,2014,4,4,235622.22759861112,257425.1381184722
2014-04-01,4,5,304660.817784,2014,4,4,304924.58973125165,329741.82644891046
2014-04-01,4,6,502428.150055,2014,4,4,587040.89735,616690.3389833334
2014-04-01,4,7,387699.268030625,2014,4,4,398959.81650269445,403146.17583538196
2014-04-01,4,8,171471.31591705882,2014,4,4,180385.26325697303,186092.109459052
2014-04-01,4,9,173620.381247,2014,4,4,188520.43157837036,194577.70054654632
2014-04-01,4,10,237510.16588,2014,4,4,244086.1907368148,268059.95512114814
2014-04-01,5,1,668832.4142615384,2014,4,4,654021.2510128205,672025.4078015385
2014-04-01,5,2,310015.20149125,2014,4,4,316124.7401990476,309718.76358007937
2014-04-01,5,3,350194.8707,2014,4,4,337421.39753333334,338750.1228
2014-04-01,5,4,405589.4283977778,2014,4,4,545330.2693904762,552522.515702381
2014-04-01,5,5,210388.19513333336,2014,4,4,215456.80097777778,210248.84249444446
2014-04-01,5,6,487858.3710090909,2014,4,4,484033.75004666665,551756.1566163888
2014-04-01,5,7,286931.33666666667,2014,4,4,284349.7225777778,309637.1943194445
2014-04-01,5,8,531915.2493799999,2014,4,4,498729.287886,531980.3291388333
2014-04-01,5,9,642866.8683363636,2014,4,4,617722.1280393939,642640.3742081313
2014-04-01,5,10,655869.6576,2014,4,4,620146.5893333333,629758.1310333334
2014-04-01,6,1,22550956.73352,2014,4,4,20633858.6302,21671403.48690778
2014-04-01,7,1,195739.2284785,2014,4,4,237777.33321905637,238365.10412000437
2014-04-01,7,2,198783.55559545456,2014,4,4,207447.90963645454,241855.03512544947
2014-04-01,7,3,463963.4985666667,2014,4,4,517668.18941999995,522140.6949022222
2014-04-01,7,4,357788.112932,2014,4,4,394690.58491233335,421460.162202
2014-04-01,7,5,459594.340458,2014,4,4,492787.15385933337,480877.56934128574
2014-04-01,7,6,142930.44415,2014,4,4,153850.02478333333,154443.85624166665
2014-04-01,7,7,290880.622223,2014,4,4,297793.7488968148,296718.89908155554
2014-04-01,7,8,203380.69047,2014,4,4,260811.77474444444,251416.84162222221
2014-04-01,7,9,603926.10008,2014,4,4,605151.751662,602924.320791
2014-04-01,7,10,310111.28013333335,2014,4,4,438032.06826666667,428758.1415916667
2014-04-01,8,1,879020.33368,2014,4,4,1376181.0762666666,1195099.1954983333
2014-04-01,8,2,464975.081525,2014,4,4,468828.6687714286,480140.6306890476
2014-04-01,8,3,845119.1726,2014,4,4,806139.9027666667,917046.5029083334
2014-04-01,8,4,357107.8956,2014,4,4,385840.82554444444,390690.2904416667
2014-04-01,8,5,229208.67655,2014,4,4,410568.0629674445,594658.5043942778
2014-04-01,8,6,555232.3729999999,2014,4,4,197753.89716444444,258690.43007055557
2014-04-01,8,7,1004637.63,2014,4,4,954395.2889333334,1005868.5685166667
2014-04-01,8,8,406783.4464,2014,4,4,417505.00257,558365.707725
2014-04-01,8,9,389431.34821799997,2014,4,4,337988.4482786386,364170.20827862486
2014-04-01,8,10,424372.28678,2014,4,4,247049.59001333333,231887.41708166664
2014-04-01,9,1,198360.80176,2014,4,4,208104.89445666666,206156.29320894444
2014-04-01,9,2,628789.33122,2014,4,4,581008.7349768154,677796.9503384692
2014-04-01,9,3,727415.3467966667,2014,4,4,529324.47039,641772.8438016666
2014-04-01,9,4,450302.1412,2014,4,4,468933.7965,888812.4514666667
2014-04-01,9,7,726982.498,2014,4,4,708061.8708333333,791169.2241666666
2014-04-01,9,9,537796.0582,2014,4,4,519194.4364666667,604625.0326833334
2014-04-01,10,2,238059.19865,2014,4,4,216998.73550611112,284765.4894030556
2014-04-01,10,4,79277.70821,2014,4,4,81698.93917333333,78285.04546166667
2014-04-01,10,5,127483.20520333333,2014,4,4,129556.95916055556,138354.45603373015
2014-04-01,10,7,558891.6882,2014,4,4,422739.90838833334,384811.13836916664
2014-04-01,10,8,18067625.174544998,2014,4,4,18466760.830721665,20112023.096400835
2014-04-01,10,9,88196.06751,2014,4,4,97749.34063333333,95672.01124166667
2014-05-01,1,1,169036.43393551282,2014,5,5,161464.64148212355,154796.4741205853
2014-05-01,1,2,178702.54495651898,2014,5,5,169280.757756709,172831.069043257
2014-05-01,1,3,179085.32389560607,2014,5,5,166188.5337066414,156813.24676844646
2014-05-01,1,4,267675.97076304763,2014,5,5,238931.35582871785,234682.1555405163
2014-05-01,1,5,196850.44358245455,2014,5,5,184899.78632340254,179416.5043095201
2014-05-01,1,6,122643.37659870689,2014,5,5,118391.6466938571,117994.96176458873
2014-05-01,1,7,198253.27288084745,2014,5,5,181322.7920563147,177507.54690526312
2014-05-01,1,8,135033.14320387098,2014,5,5,132194.93782584285,132791.3194615007
2014-05-01,1,9,190849.09894903225,2014,5,5,185775.6909316865,183931.12870295436
2014-05-01,1,10,227292.30437435897,2014,5,5,216230.58190761035,207831.23262378425
2014-05-01,2,1,484981.2798701887,2014,5,5,427815.3855483076,443964.7532388992
2014-05-01,2,2,340580.8675941573,2014,5,5,323997.24577443587,328046.52418721793
2014-05-01,2,3,265117.60812294116,2014,5,5,272524.11267056374,277104.7189896075
2014-05-01,2,4,316912.6480435294,2014,5,5,361818.3956774903,401048.20553809154
2014-05-01,2,5,283912.91118625,2014,5,5,335607.0822736508,371569.9051132143
2014-05-01,2,6,298500.8856823077,2014,5,5,281796.43425151514,290030.43335660355
2014-05-01,2,7,360806.7632835714,2014,5,5,364138.5832092504,373522.487007407
2014-05-01,2,8,297677.35995,2014,5,5,319182.75072250003,341960.34666208335
2014-05-01,2,9,314235.20674,2014,5,5,351956.697611525,382017.606434502
2014-05-01,2,10,262424.5659927273,2014,5,5,233955.537412601,224437.19286325504
2014-05-01,3,1,577837.1541779629,2014,5,5,509768.72225448675,580735.951031988
2014-05-01,3,2,619058.0720351283,2014,5,5,561843.9911261364,581600.6156143976
2014-05-01,3,3,506158.1598,2014,5,5,497271.2596367063,542353.4577627976
2014-05-01,3,4,696948.24575,2014,5,5,596037.7276872222,640722.1991158838
2014-05-01,3,5,384428.5376,2014,5,5,331629.1268022222,351808.0501761111
2014-05-01,3,6,654321.036,2014,5,5,389278.58045,389278.58045
2014-05-01,3,7,369850.7142666667,2014,5,5,355435.9292336667,412668.5176529444
2014-05-01,3,8,141058.77667666666,2014,5,5,234097.2093,216990.46338
2014-05-01,3,9,564798.4529500001,2014,5,5,624987.2124833333,699251.399175
2014-05-01,4,1,306038.93331875,2014,5,5,274896.2038080392,278328.67491730937
2014-05-01,4,2,196477.72332052633,2014,5,5,190906.3645697076,193706.29112871602
2014-05-01,4,3,250295.84282,2014,5,5,228155.82694,252407.5030725
2014-05-01,4,4,255106.35176916668,2014,5,5,232272.96968055554,256317.83075388888
2014-05-01,4,5,332111.33169296297,2014,5,5,296071.4642707901,327559.7502087438
2014-05-01,4,6,1043476.635,2014,5,5,563541.2387683333,600839.6112591667
2014-05-01,4,7,449355.15684999997,2014,5,5,403037.88145645836,402575.7778322569
2014-05-01,4,8,188253.92277117647,2014,5,5,175020.24673974264,185412.47597737133
2014-05-01,4,9,216208.34873333332,2014,5,5,182505.32622366666,194662.78746285185
2014-05-01,4,10,274936.36879,2014,5,5,242445.84784866666,267323.22572214814
2014-05-01,5,1,729662.3235615385,2014,5,5,668482.9069333334,670672.3272846154
2014-05-01,5,2,315136.0239263636,2014,5,5,315507.76785613096,305291.234658621
2014-05-01,5,3,360641.6492,2014,5,5,344392.4813,341656.56773333333
2014-05-01,5,4,449186.81527,2014,5,5,503963.0618087831,526215.4067543915
2014-05-01,5,5,237860.4161,2014,5,5,214764.68582222224,210385.7703
2014-05-01,5,6,554892.9729454545,2014,5,5,485617.116839697,530113.6301290152
2014-05-01,5,7,339749.68906666664,2014,5,5,290949.00576666667,291563.98325555556
2014-05-01,5,8,565327.90752,2014,5,5,523948.31724,524989.9614896667
2014-05-01,5,9,662594.2516,2014,5,5,627212.3750242424,634741.1062030809
2014-05-01,5,10,399710.18895,2014,5,5,641525.828,631565.9329333333
2014-05-01,6,1,21626632.13574,2014,5,5,20338951.522986665,21689786.165536113
2014-05-01,7,1,220459.99008277777,2014,5,5,226205.62854522304,236945.06070094486
2014-05-01,7,2,211755.44185181818,2014,5,5,201175.80440060605,237429.85861932155
2014-05-01,7,3,527786.1529666666,2014,5,5,500617.8211333333,498814.98986888886
2014-05-01,7,4,369478.43408,2014,5,5,357844.0927146667,397239.1962323333
2014-05-01,7,5,479562.4262,2014,5,5,482945.64280000003,472283.65618261904
2014-05-01,7,6,204166.56226666665,2014,5,5,150394.4277,150897.65454166668
2014-05-01,7,7,309465.078739,2014,5,5,295864.92433151853,290355.91097575927
2014-05-01,7,8,297517.29839999997,2014,5,5,241439.1259011111,243792.39970055554
2014-05-01,7,9,644131.073088,2014,5,5,604516.2765313333,599110.974791
2014-05-01,7,10,348550.05956666666,2014,5,5,401229.4813944445,410395.0070222222
2014-05-01,8,1,1025691.475775,2014,5,5,1357204.6725599999,1196113.8390483332
2014-05-01,8,2,482317.4863222222,2014,5,5,477996.9383892857,496131.39818988094
2014-05-01,8,3,957386.2938000001,2014,5,5,796121.2470833333,911930.1141250001
2014-05-01,8,4,360013.50985000003,2014,5,5,369389.8749666667,389269.42955833336
2014-05-01,8,5,247649.48067636363,2014,5,5,288736.9893966111,488677.5907526111
2014-05-01,8,6,480637.5553333333,2014,5,5,319449.46898277773,312346.1551622222
2014-05-01,8,7,657461.4666,2014,5,5,974351.2743,1029465.3199666666
2014-05-01,8,8,343725.02579,2014,5,5,359132.80072,542818.730685
2014-05-01,8,9,390065.3458806667,2014,5,5,347013.9248325873,373938.6670723193
2014-05-01,8,10,350587.49046,2014,5,5,325378.92604,274703.9968866667
2014-05-01,9,1,190257.18411571428,2014,5,5,215839.85448,204586.17872894445
2014-05-01,9,2,741183.776736,2014,5,5,615513.3229509487,678070.2386115359
2014-05-01,9,3,604658.03406,2014,5,5,625239.2499077778,659427.8531166667
2014-05-01,9,4,631191.1027,2014,5,5,472097.17966666666,578661.5768833334
2014-05-01,9,7,879239.85095,2014,5,5,740725.0845333333,793511.4518
2014-05-01,9,9,583026.1074,2014,5,5,539132.3563999999,645327.3912333334
2014-05-01,10,2,234740.50255,2014,5,5,239357.60009444444,280743.8281725
2014-05-01,10,4,81892.41506,2014,5,5,79348.75959333334,77750.22456
2014-05-01,10,5,132748.98332166666,2014,5,5,122982.55875166667,137639.54018595238
2014-05-01,10,7,412758.9237,2014,5,5,504423.588855,420072.6227275
2014-05-01,10,8,20921144.002445,2014,5,5,18386231.72282,19896886.548391666
2014-05-01,10,9,91118.77119,2014,5,5,97178.34885666666,96172.03229
2014-06-01,1,1,159646.2696351948,2014,6,6,163342.86553816948,156538.8662173699
2014-06-01,1,2,174202.64662408805,2014,6,6,171585.03239869807,172396.96809852243
2014-06-01,1,3,168573.1224883077,2014,6,6,170753.84890406564,161122.07693655012
2014-06-01,1,4,236006.08014584906,2014,6,6,246687.43766866575,237426.421471157
2014-06-01,1,5,180017.1308075926,2014,6,6,186961.02839057587,181641.6475696728
2014-06-01,1,6,112792.52647109244,2014,6,6,120002.29439019477,118563.30177632972
2014-06-01,1,7,190177.33655672413,2014,6,6,189115.83656954803,180155.9365941178
2014-06-01,1,8,121994.21190354839,2014,6,6,131277.55475593318,131624.669413882
2014-06-01,1,9,171989.5903221875,2014,6,6,185084.35689205836,182744.79390404306
2014-06-01,1,10,235523.74066818182,2014,6,6,220898.69553324176,209742.36450627403
2014-06-01,2,1,445489.53766037035,2014,6,6,446595.414999953,446273.4629335527
2014-06-01,2,2,331187.3204730337,2014,6,6,336669.5659874216,330680.1351102025
2014-06-01,2,3,257093.74456277778,2014,6,6,274242.2811815441,276766.66833202756
2014-06-01,2,4,272492.20886117645,2014,6,6,351532.06513515796,385865.0627886798
2014-06-01,2,5,294486.22378714284,2014,6,6,329813.0929843056,360495.03165314486
2014-06-01,2,6,283459.7264823077,2014,6,6,292295.62807955715,292919.19231559924
2014-06-01,2,7,334101.8294522222,2014,6,6,374652.79424508376,372176.25814568345
2014-06-01,2,8,324921.9882775,2014,6,6,317241.8956316667,332736.16642541665
2014-06-01,2,9,268624.70886523806,2014,6,6,342761.37336309365,371862.3457199782
2014-06-01,2,10,197280.50741,2014,6,6,243572.09472411618,229203.76712387626
2014-06-01,3,1,528973.2639769091,2014,6,6,530083.7741094895,564390.3722893836
2014-06-01,3,2,564416.3067544445,2014,6,6,593804.7130953205,591755.9639715741
2014-06-01,3,3,479276.41135,2014,6,6,499083.04490892857,539679.0101544643
2014-06-01,3,4,574310.5953276923,2014,6,6,643619.5653594445,658719.2635658839
2014-06-01,3,5,270796.177545,2014,6,6,380829.8323444444,355349.69925944443
2014-06-01,3,6,632610.40435,2014,6,6,477626.06563333335,477626.06563333335
2014-06-01,3,7,345444.3400833333,2014,6,6,355935.3198808889,391804.93105294445
2014-06-01,3,8,282427.0502333333,2014,6,6,204010.8137588889,204335.1822627778
2014-06-01,3,9,521501.79165,2014,6,6,621118.5818666667,694488.1583416667
2014-06-01,3,10,792115.2156,2014,6,6,792115.2156,792115.2156
2014-06-01,4,1,278388.414525,2014,6,6,288315.4739886029,288079.8966737677
2014-06-01,4,2,203679.16809111112,2014,6,6,196251.69470654972,195354.5714653827
2014-06-01,4,3,217838.16358,2014,6,6,238336.56841333333,250051.75673
2014-06-01,4,4,223685.34359833333,2014,6,6,243736.1916836111,257732.95551347223
2014-06-01,4,5,309190.9517,2014,6,6,311401.8512124444,332222.87666050426
2014-06-01,4,6,900640.7195,2014,6,6,726084.1212683333,678213.6465091667
2014-06-01,4,7,394285.53721875,2014,6,6,422514.384808125,409207.3957076736
2014-06-01,4,8,169148.3215452941,2014,6,6,179856.89661784313,189014.62494579656
2014-06-01,4,9,180161.11141399998,2014,6,6,194287.5234557778,199555.45372407406
2014-06-01,4,10,236546.3511,2014,6,6,255178.97741,262051.68831307406
2014-06-01,5,1,654345.6107214286,2014,6,6,702685.1457282051,677666.830775641
2014-06-01,5,2,360188.48091166664,2014,6,6,315884.90308491886,309095.84320468165
2014-06-01,5,3,372691.1725,2014,6,6,362052.9344,346978.27563333337
2014-06-01,5,4,419116.9127818182,2014,6,6,473893.922303545,510809.7199946296
2014-06-01,5,5,219724.62043333333,2014,6,6,225820.73725555555,216161.80107777778
2014-06-01,5,6,520084.86103636364,2014,6,6,516665.1540424242,516979.9672907576
2014-06-01,5,7,328888.4254333333,2014,6,6,310979.46723333333,299585.99299444444
