"cluster","filename"
1,"Doc01.txt"
1,"Doc02.txt"
1,"Doc03.txt"
1,"Doc04.txt"
1,"Doc05.txt"
1,"Doc06.txt"
1,"Doc07.txt"
1,"Doc08.txt"
1,"Doc09.txt"
1,"Doc10.txt"
2,"Doc11.txt"
1,"Doc12.txt"
1,"Doc13.txt"
1,"Doc14.txt"
1,"Doc15.txt"
1,"Doc16.txt"
1,"Doc17.txt"
1,"Doc18.txt"
3,"Doc19.txt"
4,"Doc20.txt"
4,"Doc21.txt"
4,"Doc22.txt"
1,"Doc23.txt"
1,"Doc24.txt"
1,"Doc25.txt"
1,"Doc26.txt"
1,"Doc27.txt"
1,"Doc28.txt"
1,"Doc29.txt"
1,"Doc30.txt"
1,"Doc31.txt"
1,"Doc32.txt"
1,"Doc33.txt"
1,"Doc34.txt"
